471
12
2
12
12
12
18
15
147
149
126
35
3
3
57
77
145
110
70
177
225
256
407
710
615
256
785
272
100
100
50
50
25
50
62
16
63
42
42
121
170
194
128
228
1868
1747
27
427
433
974
410
112
669
325
187
670
468
3115
150
194
431
914
639
35
1
44
13
100
36
61
31
34
50
44
68
50
56
56
56
56
56
84
84
84
84
84
41
53
39
33
26
25
56
130
68
25
38
55
1
42
33
70
70
70
54
107
1
10
25
5
100
80
50
50
50
16
707
663
56
326
1456
1
688
693
400
1487
3460
1679
124
62
62
84
42
42
420
982
982
982
3
984
105
134
151
913
913
48
76
48
76
27
31
182
64
60
365
969
1070
1211
871
1196
1137
5195
3428
2058
1080
2017
2358
1084
1625
3807
5922
1250
884
956
1616
1089
1757
3260
2236
1408
815
129
893
3
6
3
3
3
231
24
1623
2186
2502
1203
29
4295
675
686
2031
2034
1232
1333
3151
821
1574
2771
2130
877
1484
2062
1490
1358
1229
2192
1349
2988
1259
2023
2360
1573
1515
1074
1076
2469
1743
882
3
2261
2463
1157
895
244
2383
1166
4166
737
4009
2669
1
1
90
64
56
8
189
24
20
278
20
1534
120
39
1
683
238
44
5
62
83
24
52
134
16
65
40
49
22
37
56
39
29
37
47
150
12
9
12
29
121
39
14
26
16
895
65
39
30
36
211
55
19
40
59
39
9
42
17
15
65
200
31
785
37
135
52
18
16
46
30
65
65
25
23
75
9
135
16
95
13
39
30
102
13
11
51
13
29
19
26
104
38
87
63
24
46
29
30
19
37
17
25
16
39
13
28
59
1
12
25
26
69
158
193
0
169
0
196
1599
197
88
148
152
157
174
90
607
607
1599
55
75
159
149
107
251
123
150
349
305
146
479
74
57
99
20
599
1016
132
132
113
226
137
22
220
302
12
302
579
483
1499
789
1
1
20
1
582
499
900
999
78
55
66
60
31
138
63
66
92
70
164
171
58
136
182
116
162
90
94
63
108
104
141
256
228
10
5
8
9
10
8
12
10
10
10
11
8
10
11
12
10
11
11
7
8
9
12
10
8
170
13
15
32
86
148
20
13
1
46
48
26
29
110
23
37
48
18
27
106
19
19
10
7
25
24
397
467
1619
13
24
23
18
19
24
86
110
129
1
4
1
521
2
2
2
413
4
4
4
36
8
173
8
118
2
5
1
1
25
1
6
31
2
200
15
74
3
8
3
3
1
39
21
1
34
8
1
293
4
344
8
8
2
13
17
21
6
4
8
5
2
390
2
88
2
2
1
1
6
7
5
24
52
1
190
2
132
2
1
2
364
1
361
1
1
2
1
2
2
99
5
5
2
1
6
26
1
1
25
103
23
117
18
419
17
24
25
25
23
38
30
90
189
77
74
401
102
34
73
408
42
7
30
2
76
110
0
1
1
1
163
1
8
10
176
2
10
2
16
10
8
3
30
23
8
19
6
21
5
23
1
24
1
20
8
20
20
52
20
60
20
80
20
104
96
8
160
8
200
8
14
100
8
8
8
36
32
12
12
4
15
5
28
5
70
2
54
7
98
4
10
10
46
34
4
21
1
19
3
4
59
1
55
4
8
16
8
56
4
8
4
5
5
9
2
2
3
26
32
2
24
6
17
24
20
25
234
106
101
164
136
156
30
29
28
26
24
60
29
29
25
23
4
28
23
16
365
33
6
23
20
25
22
22
27
23
21
28
33
25
23
23
38
20
23
23
22
16
24
23
35
32
33
25
31
30
30
34
24
9
12
8
12
5
9
9
8
9
10
10
9
11
9
9
10
10
5
9
10
10
10
8
9
47
20
45
51
109
150
10
96
66
210
50
150
350
68
22
92
32
115
22
58
32
24
101
68
28
48
32
28
5
20
81
88
18
20
2
2
2
18
72
20
18
55
3
84
7
4
12
52
2
42
3
447
338
211
237
168
95
58
29
21
22
81
20
24
25
157
104
186
81
59
249
114
107
171
500
52
13
13
8
8
8
13
8
8
8
13
135
96
24
35
29
21
24
30
28
28
25
27
29
22
20
24
25
23
21
21
24
20
19
19
0
12
13
27
26
26
25
7
16
13
1
13
412
68
31
23
24
17
46
39
39
32
112
359
69
128
39
31
34
33
292
24
215
175
195
340
49
27
26
52
124
63
89
25
2
2
2
38
2
25
250
103
901
71
46
2
21
32
79
157
215
2
22
24
44
27
38
153
105
29
15
4
57
29
31
58
173
62
49
14
6
49
377
45
175
19
44
10
26
68
26
44
27
6
30
60
25
25
36
50
30
25
7
79
65
507
240
217
70
413
7
181
122
168
27
441
258
262
25
40
495
495
314
37
3
38
102
6
187
16
13
17
14
23
26
24
31
32
23
82
7
21
63
30
375
2
155
260
30
233
210
96
22
40
33
36
63
27
127
23
28
24
185
493
444
673
145
15
15
16
17
17
19
17
17
14
16
17
17
218
267
30
305
44
175
244
171
201
164
51
418
630
451
108
140
30
28
100
3
22
25
49
43
67
419
271
216
27
26
23
24
17
26
183
107
87
26
59
181
47
327
665
24
146
19
23
23
23
400
400
201
199
3
3
2
2
9
11
7
10
97
3
24
19
23
23
18
195
16
36
81
400
404
18
25
16
32
21
8
7
21
21
21
109
6
9
23
79
108
139
161
950
10
9
10
329
146
189
183
165
292
20
70
65
351
36
37
653
3
67
220
25
21
16
17
121
29
143
38
134
203
950
368
195
191
10
17
19
21
20
7
186
206
206
9
11
18
21
24
15
2
60
46
717
25
33
27
158
152
950
23
9
32
11
28
400
220
80
43
25
17
28
49
141
32
73
60
406
441
576
288
451
193
465
30
49
37
47
4
89
296
27
24
526
36
36
196
88
34
20
27
20
20
23
22
6
119
86
60
184
103
232
13
82
94
142
89
128
14
23
141
244
21
30
104
115
219
221
27
38
300
5
3
183
38
3
31
120
36
98
138
3
74
50
37
3
3
39
3
42
3
30
39
3
35
41
81
103
3
192
15
3
375
3
103
56
102
5200
83
2045
239
1536
6
233
267
437
96
2844
2448
14
243
38
64
84
79
94
78
94
74
33
63
69
89
70
52
83
76
0
83
81
1
1
1
92
92
1
1
217
139
91
177
221
158
145
232
188
229
220
183
3
675
2
3
12
0
18
17
13
118
31
115
30
31
31
15
3
14
46
4
63
69
69
69
77
57
208
811
560
240
208
546
39
2276
363
270
346
659
344
325
1187
596
320
30
730
601
273
470
694
212
289
597
779
1031
332
361
444
467
744
1210
130
412
364
458
400
295
465
469
439
507
320
44
163
19
249
262
408
517
633
921
219
19
327
18
518
570
208
558
706
318
982
1596
247
387
19
454
598
502
729
20
21
22
33
144
144
256
212
222
262
21
11
41
14
12
69
382
13
63
7
579
498
676
675
623
768
553
770
496
1969
44
10
21
10
12
10
9
12
8
8
12
258
64
26
12
30
10
16
29
10
16
30
18
29
24
31
15
819
38
182
38
105
106
40
184
609
81
137
30
222
279
362
18
17
16
10
24
112
25
135
287
9
9
10
10
8
21
210
22
30
21
26
24
23
277
4
78
30
29
77
64
58
90
28
61
63
57
466
120
47
0
156
0
240
201
106
48
160
52
53
150
125
104
14
120
240
7
9
10
7
9
10
10
10
11
10
12
7
9
9
10
8
11
11
12
10
10
10
13
10
54
168
20
23
47
71
156
158
8
0
298
5
5
174
337
4
8
227
6
1
64
400
2
39
472
16
4
50
3
5
69
69
59
50
0
0
0
0
0
0
0
0
0
0
0
-1
0
77
0
12
26
5
6
5
6
6
5
5
5
3
39
950
68
208
3
400
1
89
381
516
517
1174
178
226
90
46
174
373
462
115
643
99
49
143
30
24
20
20
21
26
94
24
21
18
27
120
172
53
579
85
472
15
27
26
0
177
179
1
157
4
259
173
2
241
41
147
147
251
210
139
46
9
12
8
8
48
6
12
143
9
2
31
12
11
17
23
6
6
45
9
21
10
63
9
14
94
100
86
141
7
107
109
14
14
2
21
21
22
22
24
11
5
13
14
15
5
13
9
9
6
11
15
17
15
7
23
21
5
10
15
10
5
10
7
20
20
10
9
8
20
18
15
19
20
0
0
0
0
1
0
1
5
5
4
6
6
5
5
5
70
8
0
0
251
0
30
0
0
6
0
0
98
1
5
0
0
0
0
0
3
4
0
0
0
5
28
21
17
19
9
9
16
1
1
1
195
29
19
22
28
20
27
25
15
24
22
18
21
113
1
88
16
51
137
137
89
79
58
22
80
163
69
83
45
72
168
0
9
69
81
195
30
30
39
30
31
23
33
31
44
47
2
31
29
16
34
30
32
24
34
35
32
37
43
48
23
25
56
59
61
66
50
95
29
28
27
35
40
34
30
26
42
45
37
54
26
61
46
41
46
42
38
38
19
51
36
31
3
3
3
3
5
5
5
5
6
29
37
15
20
26
41
32
31
5
42
39
27
5
29
31
200
28
28
28
32
41
34
39
33
2
22
34
35
28
29
31
37
34
20
52
47
23
21
4
4
34
19
19
35
23
33
40
40
24
45
33
25
17
24
40
24
16
56
25
45
25
53
57
50
56
48
51
56
54
49
33
23
40
47
24
32
52
47
60
26
32
18
33
37
26
44
33
2
35
17
21
27
31
33
31
6
2
40
23
36
33
41
37
48
36
42
40
28
23
27
54
49
45
49
45
57
54
33
601
38
23
30
36
11
39
27
24
1201
20
34
40
32
31
25
36
418
46
58
65
47
41
56
64
43
33
843
27
40
43
51
73
65
43
54
43
45
57
45
45
47
56
38
33
39
51
40
48
45
39
46
29
600
4
1200
1200
32
46
53
45
47
53
44
50
36
41
45
47
39
24
42
52
48
367
23
28
48
35
51
26
155
45
31
468
82
30
40
37
43
63
25
49
64
256
47
43
30
77
33
55
108
2
144
170
173
68
59
49
80
335
30
55
21
23
106
73
90
2
7
16
7
3
6
13
2
244
70
45
197
214
19
3
21
25
23
21
19
51
23
21
20
21
23
21
17
14
16
40
16
34
109
38
149
31
19
65
62
121
145
166
256
286
